# Comments starts with '#' and the line will be ignored when reading,,,,,
# Command, start with pipe '|',,,,
# Empty lines will be ignored when reading,,,,,
# CSV format for data plot,,,,,
# Double quote is not allowed, use single quote instead
#  Type of plot,,,,,
| type=trace
# Plot data specification
| x = time
| y = voltage
| xunit = ms
| yunit = mV
# Data Table: No meta parameters should be defined beyond data table,,,,,
time,voltage,current
89.5,-60.2643,1.8751
89.6,-60.3706,2.1876
89.7,-60.4518,0
89.8,-60.5331,0
89.9,-60.6331,1.5625
90,-60.7331,2.1876
90.1,-60.8456,3.1251
90.2,-60.9206,0.93753
90.3,-61.0019,1.25
90.4,-61.1081,2.5001
90.5,-61.2019,1.5625
90.6,-61.2769,0.62502
90.7,-61.3519,1.25
90.8,-61.4206,0
90.9,-61.4956,1.5625
91,-61.5644,1.25
91.1,-61.6081,0.31251
91.2,-61.6894,3.4376
91.3,-61.7519,1.8751
91.4,-61.8269,2.1876
91.5,-61.9019,2.8126
91.6,-61.9644,0.93753
91.7,-61.9956,0
91.8,-62.0269,0
91.9,-62.0956,3.1251
92,-62.1269,1.25
92.1,-62.1644,0.93753
92.2,-62.2019,2.1876
92.3,-62.2206,0.62502
92.4,-62.2644,2.1876
92.5,-62.2894,0.62502
92.6,-62.3206,2.8126
92.7,-62.3644,3.7501
92.8,-62.4019,2.8126
92.9,-62.4457,2.5001
93,-62.5019,2.8126
93.1,-62.5519,4.0626
93.2,-62.5957,2.1876
93.3,-62.6457,1.5625
93.4,-62.7019,2.1876
93.5,-62.7332,1.8751
93.6,-62.7707,0.31251
93.7,-62.8019,1.8751
93.8,-62.8394,1.5625
93.9,-62.8644,1.25
94,-62.9019,2.1876
94.1,-62.9332,1.8751
94.2,-62.9894,3.1251
94.3,-63.0082,1.5625
94.4,-63.0332,3.1251
94.5,-63.0707,0.93753
94.6,-63.1019,1.25
94.7,-63.1269,2.5001
94.8,-63.1457,1.25
94.9,-63.1394,0.31251
95,-63.1769,1.8751
95.1,-63.1582,0.62502
95.2,-63.1894,2.1876
95.3,-63.1769,1.5625
95.4,-63.1457,1.25
95.5,-63.1519,2.1876
95.6,-63.1707,2.1876
95.7,-63.1957,2.8126
95.8,-63.2019,3.1251
95.9,-63.2269,2.5001
96,-63.2269,2.1876
96.1,-63.2582,4.0626
96.2,-63.2707,3.4376
96.3,-63.2957,1.8751
96.4,-63.3019,3.4376
96.5,-63.3332,3.4376
96.6,-63.3332,1.5625
96.7,-63.3457,1.8751
96.8,-63.3707,3.7501
96.9,-63.3957,3.4376
97,-63.4269,2.5001
97.1,-63.4394,3.7501
97.2,-63.4582,2.5001
97.3,-63.4957,1.8751
97.4,-63.5144,2.5001
97.5,-63.5207,2.8126
97.6,-63.5457,2.8126
97.7,-63.5394,2.1876
97.8,-63.5707,1.5625
97.9,-63.5769,2.8126
98,-63.5832,2.8126
98.1,-63.6144,1.8751
98.2,-63.6207,3.4376
98.3,-63.6519,1.8751
98.4,-63.6394,0.31251
98.5,-63.6332,1.8751
98.6,-63.6332,1.25
98.7,-63.6457,3.1251
98.8,-63.6457,2.8126
98.9,-63.6644,3.7501
99,-63.6894,3.1251
99.1,-63.6707,0.31251
99.2,-63.6519,1.8751
99.3,-63.6519,3.4376
99.4,-63.6582,3.1251
99.5,-63.6519,2.1876
99.6,-63.6707,2.5001
99.7,-63.6644,2.8126
99.8,-63.7019,4.0626
99.9,-63.6957,3.4376
100,-63.7144,2.5001
100.1,-63.7269,2.5001
100.2,-63.7269,2.1876
100.3,-63.7457,1.5625
100.4,-63.7082,1.25
100.5,-63.7332,2.5001
100.6,-63.7519,3.7501
100.7,-63.7582,2.8126
100.8,-63.7394,1.25
100.9,-63.7582,4.3751
101,-63.7769,3.7501
101.1,-63.7894,0.93753
101.2,-63.7832,1.5625
101.3,-63.7769,1.5625
101.4,-63.7769,3.4376
101.5,-63.7769,1.8751
101.6,-63.7582,1.8751
101.7,-63.7832,3.1251
101.8,-63.7832,2.8126
101.9,-63.7957,3.1251
102,-63.7957,0.93753
102.1,-63.7957,2.8126
102.2,-63.7894,1.8751
102.3,-63.7894,3.7501
102.4,-63.8019,3.7501
102.5,-63.7957,0.93753
102.6,-63.7644,0.62502
102.7,-63.7332,0.93753
102.8,-63.7269,3.7501
102.9,-63.7144,1.8751
103,-63.7019,1.5625
103.1,-63.6894,2.8126
103.2,-63.6769,2.1876
103.3,-63.6707,4.3751
103.4,-63.6957,3.7501
103.5,-63.6769,3.1251
103.6,-63.6457,1.5625
103.7,-63.6644,2.1876
103.8,-63.6644,2.5001
103.9,-63.6457,0.31251
104,-63.6582,3.4376
104.1,-63.6644,3.7501
104.2,-63.6519,2.1876
104.3,-63.6394,2.8126
104.4,-63.6269,1.8751
104.5,-63.6644,4.3751
104.6,-63.6519,3.1251
104.7,-63.6894,2.8126
104.8,-63.6644,2.5001
104.9,-63.6832,0.93753
105,-63.6957,3.7501
105.1,-63.6769,1.25
105.2,-63.6832,1.5625
105.3,-63.6769,2.5001
105.4,-63.6894,2.5001
105.5,-63.6894,1.8751
105.6,-63.6769,3.1251
105.7,-63.7019,3.4376
105.8,-63.6894,1.5625
105.9,-63.6894,0.93753
106,-63.6644,0
106.1,-63.6332,0.93753
106.2,-63.6519,3.4376
106.3,-63.6394,2.5001
106.4,-63.6269,2.8126
106.5,-63.6269,1.5625
106.6,-63.6082,1.8751
106.7,-63.6019,2.8126
106.8,-63.6019,2.5001
106.9,-63.6144,2.5001
107,-63.6082,2.1876
107.1,-63.6019,1.8751
107.2,-63.6019,3.1251
107.3,-63.6019,1.5625
107.4,-63.5894,1.5625
107.5,-63.6019,3.1251
107.6,-63.6019,1.5625
107.7,-63.5832,2.5001
107.8,-63.5957,2.8126
107.9,-63.6019,2.8126
108,-63.6144,3.4376
108.1,-63.6207,2.5001
108.2,-63.6332,1.8751
108.3,-63.6394,1.8751
108.4,-63.6457,0.93753
108.5,-63.6519,2.5001
108.6,-63.6644,3.1251
108.7,-63.6707,2.5001
108.8,-63.6769,2.8126
108.9,-63.6644,0.62502
109,-63.6769,2.1876
109.1,-63.6519,0.31251
109.2,-63.6519,1.25
109.3,-63.6457,2.5001
109.4,-63.6269,1.8751
109.5,-63.6394,2.8126
109.6,-63.6394,2.5001
109.7,-63.6457,4.3751
109.8,-63.6394,1.5625
109.9,-63.6269,0
110,-63.6269,3.4376
110.1,-63.6207,2.5001
110.2,-63.6019,1.25
110.3,-63.5894,1.5625
110.4,-63.5894,2.5001
110.5,-63.5707,2.5001
110.6,-63.5519,1.25
110.7,-63.5769,3.4376
110.8,-63.5769,2.8126
110.9,-63.5832,1.8751
111,-63.6019,3.4376
111.1,-63.5894,1.25
111.2,-63.5894,2.1876
111.3,-63.5894,2.8126
111.4,-63.6019,2.5001
111.5,-63.5957,1.8751
111.6,-63.6019,3.7501
111.7,-63.6269,2.1876
111.8,-63.6457,2.8126
111.9,-63.6519,1.5625
112,-63.6332,2.8126
112.1,-63.6019,1.25
112.2,-63.5957,0.31251
112.3,-63.5957,2.1876
112.4,-63.5769,0.62502
112.5,-63.5769,1.25
112.6,-63.5707,2.5001
112.7,-63.5769,2.1876
112.8,-63.5894,3.7501
112.9,-63.5707,2.8126
113,-63.5707,2.5001
113.1,-63.5769,1.8751
113.2,-63.5832,3.7501
113.3,-63.5707,2.5001
113.4,-63.5707,0.62502
113.5,-63.5457,1.8751
113.6,-63.5457,4.0626
113.7,-63.5457,3.7501
113.8,-63.5519,3.4376
113.9,-63.5394,1.5625
114,-63.5269,3.1251
114.1,-63.5332,3.1251
114.2,-63.5332,0.93753
114.3,-63.5207,3.1251
114.4,-63.5019,1.25
114.5,-63.5019,1.8751
114.6,-63.5019,3.7501
114.7,-63.4957,2.5001
114.8,-63.4832,2.5001
114.9,-63.4894,2.5001
115,-63.4707,2.5001
115.1,-63.4769,2.1876
115.2,-63.4519,1.25
115.3,-63.4644,3.4376
115.4,-63.4769,3.7501
115.5,-63.4707,1.5625
115.6,-63.4519,2.5001
115.7,-63.4394,1.8751
115.8,-63.4519,4.3751
115.9,-63.4519,2.5001
116,-63.4457,0.93753
116.1,-63.4457,2.5001
116.2,-63.4269,1.5625
116.3,-63.4332,2.8126
116.4,-63.4269,3.1251
116.5,-63.4269,1.8751
116.6,-63.4082,0.62502
116.7,-63.4019,3.7501
116.8,-63.4019,3.4376
116.9,-63.4019,2.8126
117,-63.4019,1.5625
117.1,-63.4019,2.5001
117.2,-63.4019,2.8126
117.3,-63.4019,2.5001
117.4,-63.3832,1.8751
117.5,-63.3644,0.93753
117.6,-63.3582,1.5625
117.7,-63.3269,1.5625
117.8,-63.3019,2.5001
117.9,-63.3082,4.0626
118,-63.3019,4.0626
118.1,-63.3019,3.1251
118.2,-63.2957,2.5001
118.3,-63.3019,3.7501
118.4,-63.3082,3.4376
118.5,-63.3019,1.8751
118.6,-63.2957,0
118.7,-63.2894,3.1251
118.8,-63.3019,3.1251
118.9,-63.2957,4.0626
119,-63.3019,2.8126
119.1,-63.2894,0.93753
119.2,-63.2832,1.25
119.3,-63.2894,2.5001
119.4,-63.2832,3.7501
119.5,-63.2957,2.5001
119.6,-63.2644,1.8751
119.7,-63.2707,0.62502
119.8,-63.2644,3.4376
119.9,-63.2644,2.5001
120,-63.2582,3.4376
120.1,-63.2519,2.5001
120.2,-63.2644,2.1876
120.3,-63.2769,2.5001
120.4,-63.2769,2.5001
120.5,-63.2644,0.62502
120.6,-63.2519,3.1251
120.7,-63.2332,1.25
120.8,-63.2019,1.8751
120.9,-63.2269,1.8751
121,-63.2207,2.8126
121.1,-63.2019,1.8751
121.2,-63.1957,2.8126
121.3,-63.1894,2.5001
121.4,-63.1832,2.5001
121.5,-63.1644,1.25
121.6,-63.1582,3.1251
121.7,-63.1394,2.5001
121.8,-63.1332,0.93753
121.9,-63.1332,5.0002
122,-63.1394,2.8126
122.1,-63.1394,0.62502
122.2,-63.1019,1.5625
122.3,-63.1019,2.5001
122.4,-63.1019,2.5001
122.5,-63.1019,2.5001
122.6,-63.0957,2.5001
122.7,-63.1019,3.7501
122.8,-63.0832,0.62502
122.9,-63.0894,1.8751
123,-63.0894,2.5001
123.1,-63.0769,2.5001
123.2,-63.0832,1.8751
123.3,-63.0769,2.8126
123.4,-63.0519,0.62502
123.5,-63.0707,3.1251
123.6,-63.0894,3.7501
123.7,-63.0832,1.5625
123.8,-63.0644,1.25
123.9,-63.0707,3.4376
124,-63.0707,1.8751
124.1,-63.0582,1.8751
124.2,-63.0332,1.8751
124.3,-63.0269,1.5625
124.4,-63.0207,3.1251
124.5,-63.0269,2.5001
124.6,-63.0207,2.8126
124.7,-63.0207,1.5625
124.8,-63.0019,1.8751
124.9,-63.0019,1.25
125,-63.0019,2.8126
125.1,-62.9894,1.5625
125.2,-62.9957,2.5001
125.3,-62.9957,2.8126
125.4,-62.9957,3.1251
125.5,-62.9769,0.62502
125.6,-62.9894,1.5625
125.7,-62.9832,2.1876
125.8,-62.9519,0.62502
125.9,-62.9582,3.7501
126,-62.9707,3.7501
126.1,-62.9644,1.8751
126.2,-62.9644,1.8751
126.3,-62.9457,1.25
126.4,-62.9519,0.93753
126.5,-62.9269,2.1876
126.6,-62.9457,3.7501
126.7,-62.9144,1.5625
126.8,-62.9082,1.5625
126.9,-62.8957,1.25
127,-62.8894,2.8126
127.1,-62.8832,2.8126
127.2,-62.8769,2.5001
127.3,-62.8769,2.1876
127.4,-62.8519,2.5001
127.5,-62.8394,0.31251
127.6,-62.8457,3.1251
127.7,-62.8207,2.8126
127.8,-62.8269,2.5001
127.9,-62.8207,1.5625
128,-62.8082,3.1251
128.1,-62.8207,3.1251
128.2,-62.8269,2.1876
128.3,-62.8082,1.8751
128.4,-62.7957,0
128.5,-62.8019,1.8751
128.6,-62.7707,1.25
128.7,-62.7019,1.25
128.8,-62.6707,1.5625
128.9,-62.6894,4.6876
129,-62.6957,2.1876
129.1,-62.6769,2.8126
129.2,-62.6644,1.5625
129.3,-62.6519,1.8751
129.4,-62.6644,2.5001
129.5,-62.6457,2.8126
129.6,-62.6394,2.1876
129.7,-62.6457,4.3751
129.8,-62.6269,2.8126
129.9,-62.6269,2.1876
130,-62.6144,1.25
130.1,-62.6019,1.5625
130.2,-62.5957,1.5625
130.3,-62.5707,2.8126
130.4,-62.5457,1.5625
130.5,-62.5582,4.0626
130.6,-62.5457,3.1251
130.7,-62.5332,1.5625
130.8,-62.5332,2.8126
130.9,-62.5019,1.8751
131,-62.5019,3.4376
131.1,-62.5019,2.5001
131.2,-62.5019,3.1251
131.3,-62.5082,3.1251
131.4,-62.5207,2.8126
131.5,-62.5082,2.5001
131.6,-62.4832,0.62502
131.7,-62.4644,1.8751
131.8,-62.4582,2.5001
131.9,-62.4332,3.7501
132,-62.4144,0.93753
132.1,-62.4019,3.1251
132.2,-62.3957,3.7501
132.3,-62.4019,4.0626
132.4,-62.4019,3.4376
132.5,-62.3832,2.5001
132.6,-62.3707,1.5625
132.7,-62.3644,2.5001
132.8,-62.3519,2.5001
132.9,-62.3519,2.5001
133,-62.3519,2.1876
133.1,-62.3582,4.3751
133.2,-62.3519,3.7501
133.3,-62.3332,0.62502
133.4,-62.3206,1.8751
133.5,-62.3206,3.1251
133.6,-62.3269,2.5001
133.7,-62.3394,3.4376
133.8,-62.3582,3.7501
133.9,-62.3519,1.5625
134,-62.3394,1.5625
134.1,-62.3332,2.1876
134.2,-62.3144,1.5625
134.3,-62.3019,1.5625
134.4,-62.3019,2.1876
134.5,-62.2831,2.8126
134.6,-62.2706,1.25
134.7,-62.2456,2.5001
134.8,-62.2456,3.7501
134.9,-62.2144,2.1876
135,-62.1956,1.25
135.1,-62.1769,3.7501
135.2,-62.1706,1.8751
135.3,-62.1581,3.4376
135.4,-62.1581,2.8126
135.5,-62.1581,3.4376
135.6,-62.1394,2.5001
135.7,-62.1331,2.8126
135.8,-62.1081,0.93753
135.9,-62.1019,2.8126
136,-62.0956,2.5001
136.1,-62.0956,3.7501
136.2,-62.0956,2.1876
136.3,-62.0769,2.5001
136.4,-62.0769,2.5001
136.5,-62.0956,4.0626
136.6,-62.1019,2.5001
136.7,-62.0956,0.93753
136.8,-62.0706,1.8751
136.9,-62.0644,1.25
137,-62.0706,4.0626
137.1,-62.0519,2.1876
137.2,-62.0644,2.5001
137.3,-62.0519,2.5001
137.4,-62.0456,2.5001
137.5,-62.0331,1.8751
137.6,-62.0206,1.8751
137.7,-62.0081,1.8751
137.8,-61.9956,1.5625
137.9,-61.9831,2.5001
138,-61.9956,4.0626
138.1,-61.9706,1.25
138.2,-61.9831,2.8126
138.3,-61.9894,3.7501
138.4,-61.9769,2.5001
138.5,-61.9831,1.5625
138.6,-61.9769,2.1876
138.7,-61.9581,1.5625
138.8,-61.9581,1.8751
138.9,-61.9456,2.1876
139,-61.9331,1.25
139.1,-61.9394,3.4376
139.2,-61.9394,2.8126
139.3,-61.9206,1.8751
139.4,-61.9019,1.25
139.5,-61.8894,1.5625
139.6,-61.8706,2.1876
139.7,-61.8581,1.25
139.8,-61.8581,3.1251
139.9,-61.8519,3.7501
140,-61.8269,1.5625
140.1,-61.8269,1.8751
140.2,-61.8456,4.0626
140.3,-61.8081,0.31251
140.4,-61.7956,1.25
140.5,-61.7831,2.5001
140.6,-61.7831,3.7501
140.7,-61.7769,2.5001
140.8,-61.7894,3.4376
140.9,-61.7706,0.62502
141,-61.7519,1.8751
141.1,-61.7581,2.8126
141.2,-61.7644,2.8126
141.3,-61.7519,2.5001
141.4,-61.7644,3.1251
141.5,-61.7706,2.5001
141.6,-61.7456,1.25
141.7,-61.7456,1.8751
141.8,-61.7269,1.25
141.9,-61.7206,2.1876
142,-61.7019,1.8751
142.1,-61.7081,1.8751
142.2,-61.7019,3.1251
142.3,-61.6831,2.1876
142.4,-61.6831,3.1251
142.5,-61.6706,1.5625
142.6,-61.6644,1.5625
142.7,-61.6644,2.5001
142.8,-61.6581,3.1251
142.9,-61.6456,1.5625
143,-61.6394,2.5001
143.1,-61.6206,0.93753
143.2,-61.6081,2.5001
143.3,-61.5894,1.5625
143.4,-61.5831,2.5001
143.5,-61.5644,2.5001
143.6,-61.5706,2.8126
143.7,-61.5706,3.4376
143.8,-61.5769,3.4376
143.9,-61.5581,0.93753
144,-61.5581,2.5001
144.1,-61.5456,1.25
144.2,-61.5394,2.8126
144.3,-61.5581,3.4376
144.4,-61.5581,2.8126
144.5,-61.5269,0.62502
144.6,-61.5144,0.93753
144.7,-61.4769,0.62502
144.8,-61.5019,3.1251
144.9,-61.4894,3.1251
145,-61.4581,1.25
145.1,-61.4581,1.25
145.2,-61.4331,1.5625
145.3,-61.3894,1.25
145.4,-61.3269,0.31251
145.5,-61.3019,3.7501
145.6,-61.3019,2.8126
145.7,-61.3206,3.7501
145.8,-61.3081,2.8126
145.9,-61.3206,4.6876
146,-61.3206,2.8126
146.1,-61.3206,0.93753
146.2,-61.3019,2.8126
146.3,-61.2894,2.1876
146.4,-61.2956,1.5625
146.5,-61.2706,2.5001
146.6,-61.2519,1.5625
146.7,-61.2019,0.62502
146.8,-61.2019,3.1251
146.9,-61.1894,2.5001
147,-61.1706,2.5001
147.1,-61.1706,3.7501
147.2,-61.1769,3.7501
147.3,-61.1894,4.3751
147.4,-61.1831,3.4376
147.5,-61.1581,1.25
147.6,-61.1456,2.5001
147.7,-61.1144,0.93753
147.8,-61.1206,3.1251
147.9,-61.1019,2.5001
148,-61.0956,2.5001
148.1,-61.0769,1.5625
148.2,-61.0581,2.5001
148.3,-61.0331,2.1876
148.4,-61.0456,2.8126
148.5,-61.0269,1.8751
148.6,-61.0019,2.1876
148.7,-60.9956,3.7501
148.8,-61.0019,4.0626
148.9,-60.9894,2.5001
149,-60.9769,1.5625
149.1,-60.9644,2.5001
149.2,-60.9706,3.7501
149.3,-60.9581,2.5001
149.4,-60.9706,2.5001
149.5,-60.9644,2.8126
149.6,-60.9394,1.8751
149.7,-60.9206,1.5625
149.8,-60.9019,1.8751
149.9,-60.8831,2.5001
150,-60.8706,2.8126
150.1,-60.8519,1.8751
150.2,-60.8581,3.4376
150.3,-60.8456,2.8126
150.4,-60.8269,2.8126
150.5,-60.8206,2.8126
150.6,-60.8206,2.1876
150.7,-60.8019,4.0626
150.8,-60.7831,1.5625
150.9,-60.7644,1.25
151,-60.7519,4.0626
151.1,-60.7519,3.4376
151.2,-60.7331,3.1251
151.3,-60.7144,1.25
151.4,-60.6831,1.8751
151.5,-60.6643,1.25
151.6,-60.6518,3.1251
151.7,-60.6331,3.7501
151.8,-60.6581,3.7501
151.9,-60.6393,2.5001
152,-60.6393,3.4376
152.1,-60.6331,1.8751
152.2,-60.6081,0.93753
152.3,-60.5768,1.25
152.4,-60.5643,1.8751
152.5,-60.5706,3.4376
152.6,-60.5456,3.1251
152.7,-60.5581,3.4376
152.8,-60.5393,1.25
152.9,-60.5331,3.4376
153,-60.5206,1.5625
153.1,-60.5206,4.0626
153.2,-60.5018,0.62502
153.3,-60.5018,1.8751
153.4,-60.4768,1.5625
153.5,-60.4768,2.5001
153.6,-60.4706,3.1251
153.7,-60.4581,1.5625
153.8,-60.4331,1.8751
153.9,-60.4143,2.8126
154,-60.4018,2.1876
154.1,-60.3831,1.25
154.2,-60.3893,3.7501
154.3,-60.3831,2.8126
154.4,-60.3831,3.7501
154.5,-60.3581,1.25
154.6,-60.3331,2.1876
154.7,-60.3206,2.1876
154.8,-60.3143,1.8751
154.9,-60.3018,0.62502
155,-60.2768,2.5001
155.1,-60.2831,3.7501
155.2,-60.2706,4.0626
155.3,-60.2643,2.1876
155.4,-60.2518,0.93753
155.5,-60.2268,1.8751
155.6,-60.2268,2.5001
155.7,-60.2268,2.8126
155.8,-60.2518,3.1251
155.9,-60.2456,2.8126
156,-60.2268,1.25
156.1,-60.2268,2.5001
156.2,-60.2393,4.0626
156.3,-60.2393,2.5001
156.4,-60.2206,0.93753
156.5,-60.2081,1.8751
156.6,-60.1956,1.25
156.7,-60.1831,2.5001
156.8,-60.1643,2.1876
156.9,-60.1768,3.7501
157,-60.1643,1.25
157.1,-60.1456,1.5625
157.2,-60.1518,3.7501
157.3,-60.1706,3.1251
157.4,-60.1393,1.5625
157.5,-60.1206,0.31251
157.6,-60.1018,0
157.7,-60.0768,2.8126
157.8,-60.0768,1.25
157.9,-60.0706,3.7501
158,-60.0518,1.8751
158.1,-60.0518,2.5001
158.2,-60.0206,0.62502
158.3,-60.0206,2.5001
158.4,-60.0081,2.8126
158.5,-59.9831,1.5625
158.6,-59.9706,3.4376
158.7,-59.9893,2.5001
158.8,-59.9643,2.1876
158.9,-59.9393,0.31251
159,-59.9331,2.8126
159.1,-59.9143,2.5001
159.2,-59.9018,3.1251
159.3,-59.8893,1.5625
159.4,-59.8893,3.1251
159.5,-59.8768,2.1876
159.6,-59.8581,1.25
159.7,-59.8581,1.25
159.8,-59.8393,2.8126
159.9,-59.8331,2.8126
160,-59.8018,1.5625
160.1,-59.8331,5.0002
160.2,-59.8331,3.1251
160.3,-59.8268,2.8126
160.4,-59.8393,4.0626
160.5,-59.8331,1.25
160.6,-59.8206,1.25
160.7,-59.8143,1.5625
160.8,-59.8206,3.1251
160.9,-59.8081,2.1876
161,-59.8018,1.5625
161.1,-59.7956,1.5625
161.2,-59.7956,1.5625
161.3,-59.7643,0.93753
161.4,-59.7643,1.8751
161.5,-59.7581,2.8126
161.6,-59.7331,0.31251
161.7,-59.7018,0.62502
161.8,-59.6956,2.8126
161.9,-59.6768,2.5001
162,-59.6081,1.25
162.1,-59.5581,0.93753
162.2,-59.5706,4.0626
162.3,-59.5893,2.5001
162.4,-59.5643,2.5001
162.5,-59.5268,1.5625
162.6,-59.5206,1.5625
162.7,-59.5143,1.8751
162.8,-59.5081,4.0626
162.9,-59.4768,1.8751
163,-59.4643,2.1876
163.1,-59.4581,3.7501
163.2,-59.4581,4.0626
163.3,-59.4518,2.5001
163.4,-59.4393,3.7501
163.5,-59.4393,2.5001
163.6,-59.4393,3.7501
163.7,-59.4456,2.8126
163.8,-59.4581,4.3751
163.9,-59.4643,2.5001
164,-59.4581,1.5625
164.1,-59.4331,0
164.2,-59.4206,1.25
164.3,-59.3893,3.1251
164.4,-59.3643,1.25
164.5,-59.3331,1.25
164.6,-59.3206,2.8126
164.7,-59.3081,1.8751
164.8,-59.2768,2.8126
164.9,-59.2706,2.5001
165,-59.2456,1.25
165.1,-59.2518,3.7501
165.2,-59.2393,3.1251
165.3,-59.2268,3.4376
165.4,-59.2331,0
165.5,-59.2018,2.5001
165.6,-59.1893,2.8126
165.7,-59.1768,2.5001
165.8,-59.1831,3.7501
165.9,-59.1706,2.5001
166,-59.1643,1.5625
166.1,-59.1706,3.1251
166.2,-59.1456,1.5625
166.3,-59.1393,2.1876
166.4,-59.1393,2.5001
166.5,-59.1331,1.8751
166.6,-59.1143,3.4376
166.7,-59.1081,1.5625
166.8,-59.1393,3.1251
166.9,-59.1331,3.1251
167,-59.1143,1.5625
167.1,-59.1081,3.4376
167.2,-59.1206,2.5001
167.3,-59.1206,2.5001
167.4,-59.1143,3.1251
167.5,-59.1018,1.5625
167.6,-59.0956,2.5001
167.7,-59.0893,1.5625
167.8,-59.0893,3.4376
167.9,-59.0706,1.8751
168,-59.0643,2.8126
168.1,-59.0456,1.25
168.2,-59.0393,3.1251
168.3,-59.0143,2.5001
168.4,-59.008,1.25
168.5,-58.9768,2.1876
168.6,-58.9705,2.8126
168.7,-58.9893,3.4376
168.8,-58.958,2.1876
168.9,-58.9518,1.5625
169,-58.933,2.1876
169.1,-58.9143,1.5625
169.2,-58.8893,0
169.3,-58.8768,3.1251
169.4,-58.883,2.5001
169.5,-58.858,2.5001
169.6,-58.8455,3.7501
169.7,-58.8268,1.5625
169.8,-58.8205,2.5001
169.9,-58.7955,2.5001
170,-58.7768,1.25
170.1,-58.758,3.4376
170.2,-58.7518,3.1251
170.3,-58.7205,1.5625
170.4,-58.7143,3.1251
170.5,-58.7205,4.0626
170.6,-58.6893,1.25
170.7,-58.6955,2.8126
170.8,-58.6705,2.1876
170.9,-58.6768,3.7501
171,-58.6705,2.5001
171.1,-58.6455,0.93753
171.2,-58.6143,2.1876
171.3,-58.6205,1.5625
171.4,-58.608,3.4376
171.5,-58.6018,2.8126
171.6,-58.5893,3.1251
171.7,-58.5705,0.31251
171.8,-58.5705,3.4376
171.9,-58.5393,0.62502
172,-58.5018,1.8751
172.1,-58.4893,2.5001
172.2,-58.4768,3.7501
172.3,-58.4643,3.7501
172.4,-58.4518,2.5001
172.5,-58.4393,2.5001
172.6,-58.4393,1.25
172.7,-58.4205,3.1251
172.8,-58.4143,3.1251
172.9,-58.3893,1.25
173,-58.3768,1.25
173.1,-58.3705,3.7501
173.2,-58.3705,3.4376
173.3,-58.3705,2.8126
173.4,-58.358,1.5625
173.5,-58.3643,3.1251
173.6,-58.3393,0.62502
173.7,-58.3268,1.5625
173.8,-58.333,2.8126
173.9,-58.308,0.62502
174,-58.2893,2.1876
174.1,-58.2893,2.5001
174.2,-58.2893,2.1876
174.3,-58.258,1.5625
174.4,-58.2643,1.5625
174.5,-58.2518,4.0626
174.6,-58.233,1.5625
174.7,-58.2018,1.5625
174.8,-58.1955,1.8751
174.9,-58.183,3.4376
175,-58.1643,0.93753
175.1,-58.1518,3.1251
175.2,-58.133,1.8751
175.3,-58.108,1.25
175.4,-58.0955,2.5001
175.5,-58.1143,5.0002
175.6,-58.108,1.8751
175.7,-58.0705,0.31251
175.8,-58.0705,0.31251
175.9,-58.0268,0.93753
176,-58.008,0.93753
176.1,-57.9768,2.1876
176.2,-57.958,2.8126
176.3,-57.9518,2.8126
176.4,-57.9455,3.7501
176.5,-57.9268,2.5001
176.6,-57.9018,1.5625
176.7,-57.9143,3.1251
176.8,-57.9143,3.1251
176.9,-57.9143,2.1876
177,-57.908,3.7501
177.1,-57.908,2.5001
177.2,-57.9143,2.8126
177.3,-57.9018,0.62502
177.4,-57.8893,0.62502
177.5,-57.8893,1.8751
177.6,-57.8893,2.5001
177.7,-57.8705,2.5001
177.8,-57.8705,2.5001
177.9,-57.8955,2.1876
178,-57.8768,2.5001
178.1,-57.8643,1.25
178.2,-57.8393,0.62502
178.3,-57.8518,2.5001
178.4,-57.8518,1.5625
178.5,-57.8518,3.1251
178.6,-57.8205,0.31251
178.7,-57.7768,1.8751
178.8,-57.758,2.1876
178.9,-57.7518,1.5625
179,-57.733,0.93753
179.1,-57.7143,1.5625
179.2,-57.6955,2.5001
179.3,-57.708,4.0626
179.4,-57.7018,2.8126
179.5,-57.708,3.4376
179.6,-57.7018,0.93753
179.7,-57.6768,1.8751
179.8,-57.6705,4.0626
179.9,-57.6893,3.1251
180,-57.7018,2.8126
180.1,-57.6893,3.1251
180.2,-57.6768,0.62502
180.3,-57.6705,1.8751
180.4,-57.658,3.1251
180.5,-57.6455,3.1251
180.6,-57.658,2.5001
180.7,-57.6268,1.8751
180.8,-57.608,0.62502
180.9,-57.608,3.1251
181,-57.6018,3.1251
181.1,-57.608,3.4376
181.2,-57.608,3.7501
181.3,-57.6143,3.4376
181.4,-57.608,3.4376
181.5,-57.608,2.5001
181.6,-57.6018,0.62502
181.7,-57.6018,0.62502
181.8,-57.5893,3.1251
181.9,-57.5768,3.1251
182,-57.6018,3.7501
182.1,-57.5955,1.8751
182.2,-57.5893,2.1876
182.3,-57.5768,1.8751
182.4,-57.5705,0.62502
182.5,-57.5393,1.8751
182.6,-57.5205,1.5625
182.7,-57.508,2.5001
182.8,-57.5018,2.5001
182.9,-57.4893,2.1876
183,-57.4768,1.8751
183.1,-57.4705,3.7501
183.2,-57.4643,1.25
183.3,-57.433,1.5625
183.4,-57.4017,1.8751
183.5,-57.3892,2.5001
183.6,-57.4017,4.0626
183.7,-57.383,2.5001
