Show,Cell,Episode,SweepWindow,Drug,DrugTime,WCTime,StimDescription,path,drug_level,has_hyperpolarizing,hyper_start_ms,hyper_end_ms,hyper_amp,depol_start_ms,depol_end_ms,depol_amp,depol_source,after_step_ms,stim_source,voltage_channel,n_spikes_post,first_spike_ms,last_spike_ms,persist_span_ms
1,Neocortex F.02Mar16,S1.E16,50000,ML297+CCh+1/2uM NS309,768.10546875,821.83984375,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 2 Mar 2016/Neocortex F.02Mar16.S1.E16.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,208,3539.100008033216,49813.00069756806,46813.00069756806
1,Neocortex F.02Mar16,S1.E19,50000,ML297+CCh+1/2uM NS309,1273.94140625,1327.67578125,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 2 Mar 2016/Neocortex F.02Mar16.S1.E19.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,199,3656.7000097855926,49877.700698532164,46877.700698532164
1,Neocortex F.02Mar16,S1.E20,50000,ML297+CCh+1/2uM NS309,1753.5546875,1807.2890625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 2 Mar 2016/Neocortex F.02Mar16.S1.E20.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,150,3680.9000101462007,49908.40069898963,46908.40069898963
1,Neocortex F.04Dec18,S1.E5,25000,2uM CCh + 2/3uM ML297,501.859375,533.30859375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 4 Dec 2018/Neocortex F.04Dec18.S1.E5.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,75,4750.100011177361,24982.100312657654,20982.100312657654
1,Neocortex F.05Jul18,S1.E5,50000,2uM CCh + 2/3uM ML297,685.7890625,1087.80078125,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 5 Jul 2018/Neocortex F.05Jul18.S1.E5.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,219,4600.600008949637,49806.70068257302,45806.70068257302
1,Neocortex F.05Jul18,S1.E9,50000,2uM CCh + 2/3uM ML297,1217.83203125,1619.84375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 5 Jul 2018/Neocortex F.05Jul18.S1.E9.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,337,4430.100006408989,49990.300685308874,45990.300685308874
1,Neocortex F.05Jul18,S1.E12,50000,2uM CCh + 2/3uM ML297,1660.421875,2062.43359375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 5 Jul 2018/Neocortex F.05Jul18.S1.E12.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,328,4546.200008139014,49919.90068425983,45919.90068425983
1,Neocortex F.05Jul18,S1.E14,50000,2uM CCh + 2/3uM ML297,2019.09375,2421.10546875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 5 Jul 2018/Neocortex F.05Jul18.S1.E14.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,414,4216.200003221631,49995.50068538636,45995.50068538636
1,Neocortex F.05Jun15,S1.E24,50000,7.5uM CCh,1164.515625,1337.72265625,"DAC0: PulseB 400 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/06.June/Data 5 Jun 2015/Neocortex F.05Jun15.S1.E24.dat,1,False,,,,1000.0,3000.0,400.0,pulseB,47000.0,StimulusA,A,243,4013.600015103817,49965.80069984496,46965.80069984496
1,Neocortex F.05Jun15,S1.E26,50000,7.5uM CCh,1469.1328125,1642.33984375,"DAC0: PulseB 400 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/06.June/Data 5 Jun 2015/Neocortex F.05Jun15.S1.E26.dat,1,False,,,,1000.0,3000.0,400.0,pulseB,47000.0,StimulusA,A,238,4114.600016608834,49998.200700327754,46998.200700327754
1,Neocortex F.05Jun15,S1.E28,50000,7.5uM CCh,1778.515625,1951.72265625,"DAC0: PulseB 400 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/06.June/Data 5 Jun 2015/Neocortex F.05Jun15.S1.E28.dat,1,False,,,,1000.0,3000.0,400.0,pulseB,47000.0,StimulusA,A,224,3932.4000138938427,49935.90069939941,46935.90069939941
1,Neocortex F.05Jun15,S1.E30,50000,7.5uM CCh,2089.203125,2262.41015625,"DAC0: PulseB 400 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/06.June/Data 5 Jun 2015/Neocortex F.05Jun15.S1.E30.dat,1,False,,,,1000.0,3000.0,400.0,pulseB,47000.0,StimulusA,A,46,3824.5000122860074,27319.80036239326,24319.80036239326
1,Neocortex F.08Feb16,S1.E15,50000,,337.08984375,736.4140625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 8 Feb 2016/Neocortex F.08Feb16.S1.E15.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,94,4697.400025293231,49991.400700226426,46991.400700226426
1,Neocortex F.09Oct15,S1.E13,50000,ML297+CCh,1449.40625,1513.8828125,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 9 Oct 2015/Neocortex F.09Oct15.S1.E13.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,199,3770.000011473894,49835.500697903335,46835.500697903335
1,Neocortex F.09Oct15,S1.E14,50000,ML297+CCh,1661.59765625,1726.07421875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/10.October/Data 9 Oct 2015/Neocortex F.09Oct15.S1.E14.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,213,3779.500011615455,49985.10070013255,46985.10070013255
1,Neocortex F.10Jan19,S1.E17,50000,2uM CCh + 2/3uM ML297,837.55078125,1166.859375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 10 Jan 2019/Neocortex F.10Jan19.S1.E17.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,250,4260.800003886223,49955.50068479031,45955.50068479031
1,Neocortex F.10Jan19,S1.E18,50000,2uM CCh + 2/3uM ML297,986.41015625,1315.71875,"DAC0: PulseA -50 [200,1000];PulseB 150 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 10 Jan 2019/Neocortex F.10Jan19.S1.E18.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,150.0,pulseB,46000.0,StimulusA,A,258,4288.800004303455,49863.300683416426,45863.300683416426
1,Neocortex F.10Jan19,S1.E19,50000,2uM CCh + 2/3uM ML297,1216.23046875,1545.5390625,"DAC0: PulseA -50 [200,1000];PulseB 150 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 10 Jan 2019/Neocortex F.10Jan19.S1.E19.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,150.0,pulseB,46000.0,StimulusA,A,305,4231.2000034451485,49938.00068452954,45938.00068452954
1,Neocortex F.10Jan19,S1.E20,50000,2uM CCh + 2/3uM ML297,1385.8125,1715.12109375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 10 Jan 2019/Neocortex F.10Jan19.S1.E20.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,262,4339.600005060434,49879.800683662295,45879.800683662295
1,Neocortex F.11Jan19,S1.E6,30000,2uM CCh + 2/3uM ML297,495.3125,538.98046875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 11 Jan 2019/Neocortex F.11Jan19.S1.E6.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,26000.0,StimulusA,A,233,4001.5000000223517,29978.300387106836,25978.300387106836
1,Neocortex F.11Jan19,S1.E7,30000,2uM CCh + 2/3uM ML297,589.5,633.16796875,"DAC0: PulseA -50 [200,1000];PulseB 150 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 11 Jan 2019/Neocortex F.11Jan19.S1.E7.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,150.0,pulseB,26000.0,StimulusA,A,224,4254.400003790855,29968.900386966765,25968.900386966765
1,Neocortex F.11Jan19,S1.E8,30000,2uM CCh + 2/3uM ML297,672.75,716.41796875,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 11 Jan 2019/Neocortex F.11Jan19.S1.E8.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,26000.0,StimulusA,A,157,4001.3000000193715,29900.300385944545,25900.300385944545
1,Neocortex F.11Jan19,S1.E9,30000,2uM CCh + 2/3uM ML297,795.0,838.66796875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 11 Jan 2019/Neocortex F.11Jan19.S1.E9.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,26000.0,StimulusA,A,168,4371.300005532801,29918.500386215746,25918.500386215746
1,Neocortex F.11Jan19,S1.E10,30000,2uM CCh + 2/3uM ML297,878.3515625,922.01953125,"DAC0: PulseA -50 [200,1000];PulseB 150 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 11 Jan 2019/Neocortex F.11Jan19.S1.E10.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,150.0,pulseB,26000.0,StimulusA,A,215,4217.400003239512,29894.40038585663,25894.40038585663
1,Neocortex F.11Jan19,S1.E11,30000,2uM CCh + 2/3uM ML297,973.69140625,1017.359375,"DAC0: PulseA -50 [200,1000];PulseB 300 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2019/01.January/Data 11 Jan 2019/Neocortex F.11Jan19.S1.E11.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,300.0,pulseB,26000.0,StimulusA,A,193,4275.50000410527,29995.000387355685,25995.000387355685
1,Neocortex F.12Dec18,S1.E8,25000,2uM CCh + 2/3uM ML297,668.859375,725.2421875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 12 Dec 2018/Neocortex F.12Dec18.S1.E8.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,75,4335.4000049978495,24861.600310862064,20861.600310862064
1,Neocortex F.12Dec18,S1.E13,25000,2uM CCh + 2/3uM ML297,1067.69140625,1124.07421875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 12 Dec 2018/Neocortex F.12Dec18.S1.E13.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,89,4270.700004033744,24812.100310124457,20812.100310124457
1,Neocortex F.12Dec18,S1.E18,25000,2uM CCh + 2/3uM ML297,1510.83984375,1567.22265625,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 12 Dec 2018/Neocortex F.12Dec18.S1.E18.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,85,4355.500005297363,24853.300310738385,20853.300310738385
1,Neocortex F.12Dec18,S1.E21,25000,2uM CCh + 2/3uM ML297,1845.18359375,1901.56640625,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 12 Dec 2018/Neocortex F.12Dec18.S1.E21.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,108,4260.700003884733,24911.100311599672,20911.100311599672
1,Neocortex F.12Dec18,S3.E1,25000,2uM CCh + 2/3uM ML297,4742.40625,4798.7890625,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 12 Dec 2018/Neocortex F.12Dec18.S3.E1.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,21000.0,StimulusA,A,131,4195.9000029191375,24885.00031121075,20885.00031121075
1,Neocortex F.12Dec18,S3.E2,50000,2uM CCh + 2/3uM ML297,4843.40625,4899.7890625,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 12 Dec 2018/Neocortex F.12Dec18.S3.E2.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,230,4252.100003756583,49823.80068282783,45823.80068282783
1,Neocortex F.12Dec18,S3.E6,50000,2uM CCh + 2/3uM ML297,5434.7265625,5491.109375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 12 Dec 2018/Neocortex F.12Dec18.S3.E6.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,274,4258.60000385344,49880.300683669746,45880.300683669746
1,Neocortex F.12Dec18,S3.E10,50000,2uM CCh + 2/3uM ML297,173.94921875,256.05859375,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 12 Dec 2018/Neocortex F.12Dec18.S3.E10.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,222,4263.900003932416,49848.4006831944,45848.4006831944
1,Neocortex F.12Dec18,S3.E17,50000,2uM CCh + 2/3uM ML297,1229.94140625,1312.05078125,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/12.December/Data 12 Dec 2018/Neocortex F.12Dec18.S3.E17.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,256,4243.500003628433,49851.50068324059,45851.50068324059
1,Neocortex F.12Feb16,S1.E17,50000,,648.44140625,743.91015625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 12 Feb 2016/Neocortex F.12Feb16.S1.E17.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,411,3539.100008033216,49936.30069940537,46936.30069940537
1,Neocortex F.12Feb16,S1.E18,50000,,831.56640625,927.03515625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 12 Feb 2016/Neocortex F.12Feb16.S1.E18.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,487,3254.800003796816,49925.60069924593,46925.60069924593
1,Neocortex F.12Feb16,S1.E20,50000,,1100.87890625,1196.34765625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 12 Feb 2016/Neocortex F.12Feb16.S1.E20.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,440,3397.200005918741,49932.10069934279,46932.10069934279
1,Neocortex F.13Jul18,S1.E8,50000,2uM CCh + 2/3uM ML297,914.26171875,1140.6484375,"DAC0: PulseA -75 [200,1000];PulseB 300 [4000,6000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 13 Jul 2018/Neocortex F.13Jul18.S1.E8.dat,1,True,200.0,1000.0,-75.0,4000.0,6000.0,300.0,pulseB,44000.0,StimulusA,A,347,6407.8000060766935,49991.40065552294,43991.40065552294
1,Neocortex F.13Jul18,S1.E23,50000,2uM CCh + 2/3uM ML297,2855.3671875,3081.75390625,"DAC0: PulseA -75 [200,1000];PulseB 300 [4000,6000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 13 Jul 2018/Neocortex F.13Jul18.S1.E23.dat,1,True,200.0,1000.0,-75.0,4000.0,6000.0,300.0,pulseB,44000.0,StimulusA,A,367,6001.400000020862,49984.200655415654,43984.200655415654
1,Neocortex F.13Jul18,S1.E24,50000,2uM CCh + 2/3uM ML297,2978.046875,3204.43359375,"DAC0: PulseA -75 [200,1000];PulseB 300 [4000,6000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 13 Jul 2018/Neocortex F.13Jul18.S1.E24.dat,1,True,200.0,1000.0,-75.0,4000.0,6000.0,300.0,pulseB,44000.0,StimulusA,A,318,6586.700008742511,49985.500655435026,43985.500655435026
1,Neocortex F.13Jul18,S1.E35,50000,2uM CCh + 2/3uM ML297,4109.20703125,4335.59375,"DAC0: PulseA -75 [200,1000];PulseB 300 [4000,6000];",/Volumes/Assets/Edward/Data/Traces/2018/07.July/Data 13 Jul 2018/Neocortex F.13Jul18.S1.E35.dat,1,True,200.0,1000.0,-75.0,4000.0,6000.0,300.0,pulseB,44000.0,StimulusA,A,349,6519.7000077441335,49999.80065564811,43999.80065564811
1,Neocortex F.16Feb16,S1.E12,50000,,438.6328125,504.15234375,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 16 Feb 2016/Neocortex F.16Feb16.S1.E12.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,196,3409.6000061035156,49776.50069702417,46776.50069702417
1,Neocortex F.16Feb16,S1.E14,50000,,699.203125,764.72265625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 16 Feb 2016/Neocortex F.16Feb16.S1.E14.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,218,3551.00000821054,49906.60069896281,46906.60069896281
1,Neocortex F.16Feb16,S1.E15,50000,,814.7421875,880.26171875,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 16 Feb 2016/Neocortex F.16Feb16.S1.E15.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,191,3533.7000079527497,49810.700697533786,46810.700697533786
1,Neocortex F.16Feb16,S1.E16,50000,,945.234375,1010.75390625,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 16 Feb 2016/Neocortex F.16Feb16.S1.E16.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,47000.0,StimulusA,A,213,3481.300007171929,49820.40069767833,46820.40069767833
1,Neocortex F.18Mar16,S1.E10,30000,ML297+CCh,446.609375,566.34375,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 18 Mar 2016/Neocortex F.18Mar16.S1.E10.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,27000.0,StimulusA,A,155,3948.6000141352415,29905.900400929153,26905.900400929153
1,Neocortex F.18Mar16,S1.E11,30000,ML297+CCh,712.44921875,832.18359375,"DAC0: PulseB 400 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 18 Mar 2016/Neocortex F.18Mar16.S1.E11.dat,1,False,,,,1000.0,3000.0,400.0,pulseB,27000.0,StimulusA,A,169,3527.900007866323,29915.200401067734,26915.200401067734
1,Neocortex F.18Mar16,S1.E12,30000,ML297+CCh,843.23046875,962.96484375,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 18 Mar 2016/Neocortex F.18Mar16.S1.E12.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,27000.0,StimulusA,A,171,3768.200011447072,29989.50040217489,26989.50040217489
1,Neocortex F.18Sep15,S1.E14,40000,ML297+CCh,1269.0,1462.6171875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 18 Sep 2015/Neocortex F.18Sep15.S1.E14.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,171,4177.100017540157,39997.40055130422,36997.40055130422
1,Neocortex F.18Sep15,S1.E15,40000,ML297+CCh,1427.80859375,1621.42578125,"DAC0: PulseB 250 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 18 Sep 2015/Neocortex F.18Sep15.S1.E15.dat,1,False,,,,1000.0,3000.0,250.0,pulseB,37000.0,StimulusA,A,168,3797.300011880696,39876.40054950118,36876.40054950118
1,Neocortex F.18Sep15,S1.E16,40000,ML297+CCh,1566.6015625,1760.21875,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 18 Sep 2015/Neocortex F.18Sep15.S1.E16.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,37000.0,StimulusA,A,153,4021.1000152155757,39971.90055092424,36971.90055092424
1,Neocortex F.18Sep15,S1.E17,40000,ML297+CCh,1687.0703125,1880.6875,"DAC0: PulseB 150 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 18 Sep 2015/Neocortex F.18Sep15.S1.E17.dat,1,False,,,,1000.0,3000.0,150.0,pulseB,37000.0,StimulusA,A,134,4782.100026555359,39886.40054965019,36886.40054965019
1,Neocortex F.18Sep15,S1.E18,40000,ML297+CCh,1816.62890625,2010.24609375,"DAC0: PulseB 125 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 18 Sep 2015/Neocortex F.18Sep15.S1.E18.dat,1,False,,,,1000.0,3000.0,125.0,pulseB,37000.0,StimulusA,A,62,4124.900016762316,20453.600260078907,17453.600260078907
1,Neocortex F.18Sep15,S1.E23,40000,ML297+CCh,2110.74609375,2304.36328125,"DAC0: PulseB 200 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2015/09.September/Data 18 Sep 2015/Neocortex F.18Sep15.S1.E23.dat,1,False,,,,1000.0,3000.0,200.0,pulseB,37000.0,StimulusA,A,138,4325.200019747019,39833.50054886192,36833.50054886192
1,Neocortex F.23Mar16,S1.E11,40000,2uM CCh,872.54296875,1082.3046875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 23 Mar 2016/Neocortex F.23Mar16.S1.E11.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,37000.0,StimulusA,A,212,4131.100016854703,39967.000550851226,36967.000550851226
1,Neocortex F.29Feb16,S1.E20,50000,,1959.17578125,2045.01953125,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 29 Feb 2016/Neocortex F.29Feb16.S1.E20.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,137,3494.6000073701143,49683.20069563389,46683.20069563389
1,Neocortex F.29Feb16,S1.E21,50000,,2097.8515625,2183.6953125,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 29 Feb 2016/Neocortex F.29Feb16.S1.E21.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,123,3532.6000079363585,49659.60069528222,46659.60069528222
1,Neocortex F.29Feb16,S1.E22,50000,,2317.203125,2403.046875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 29 Feb 2016/Neocortex F.29Feb16.S1.E22.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,134,3476.100007094443,49946.1006995514,46946.1006995514
1,Neocortex F.29Feb16,S1.E23,50000,,2423.97265625,2509.81640625,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 29 Feb 2016/Neocortex F.29Feb16.S1.E23.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,122,3506.300007544458,49641.20069500804,46641.20069500804
1,Neocortex F.29Feb16,S1.E24,50000,,2520.83984375,2606.68359375,"DAC0: PulseB 500 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/02.February/Data 29 Feb 2016/Neocortex F.29Feb16.S1.E24.dat,1,False,,,,1000.0,3000.0,500.0,pulseB,47000.0,StimulusA,A,95,3668.6000099629164,49721.20069620013,46721.20069620013
1,Neocortex F.30Nov18,S1.E7,50000,2uM CCh + 2/3uM ML297,592.33203125,623.82421875,"DAC0: PulseA -50 [200,1000];PulseB 200 [2000,4000];",/Volumes/Assets/Edward/Data/Traces/2018/11.November/Data 30 Nov 2018/Neocortex F.30Nov18.S1.E7.dat,1,True,200.0,1000.0,-50.0,2000.0,4000.0,200.0,pulseB,46000.0,StimulusA,A,232,4347.700005181134,49967.40068496764,45967.40068496764
1,Neocortex G.01Mar16,S1.E20,50000,ML297+CCh+1/2NS309,1332.28125,1393.3046875,"DAC0: PulseB 500 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 1 Mar 2016/Neocortex G.01Mar16.S1.E20.dat,1,False,,,,1000.0,3000.0,500.0,pulseB,47000.0,StimulusA,A,131,3697.9000103995204,49919.30069915205,46919.30069915205
1,Neocortex G.01Mar16,S1.E21,50000,ML297+CCh+1/2NS309,1551.8515625,1612.875,"DAC0: PulseB 500 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 1 Mar 2016/Neocortex G.01Mar16.S1.E21.dat,1,False,,,,1000.0,3000.0,500.0,pulseB,47000.0,StimulusA,A,112,3711.0000105947256,49967.20069986582,46967.20069986582
1,Neocortex G.01Mar16,S1.E22,50000,ML297+CCh+1/2NS309,2034.328125,2095.3515625,"DAC0: PulseB 500 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 1 Mar 2016/Neocortex G.01Mar16.S1.E22.dat,1,False,,,,1000.0,3000.0,500.0,pulseB,47000.0,StimulusA,A,144,3000.4000000059605,49753.50069668144,46753.50069668144
1,Neocortex G.02Mar16,S1.E14,50000,ML297+CCh+1/2uM NS309,2374.76171875,2415.87109375,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 2 Mar 2016/Neocortex G.02Mar16.S1.E14.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,166,3602.6000089794397,49820.90069768578,46820.90069768578
1,Neocortex G.02Mar16,S1.E15,50000,ML297+CCh+1/2uM NS309,2672.27734375,2713.38671875,"DAC0: PulseB 300 [1000,3000];",/Volumes/Assets/Edward/Data/Traces/2016/03.March/Data 2 Mar 2016/Neocortex G.02Mar16.S1.E15.dat,1,False,,,,1000.0,3000.0,300.0,pulseB,47000.0,StimulusA,A,124,3831.900012396276,49946.00069954991,46946.00069954991
